aX,aY,aZ,gX,gY,gZ
0.421,0.468,0.772,0.000,0.427,-0.122
0.421,0.471,0.779,-0.732,0.000,-0.244
0.421,0.475,0.782,0.061,-0.122,0.305
0.423,0.478,0.780,0.061,-0.244,0.305
0.423,0.477,0.776,0.061,0.000,-0.427
0.420,0.470,0.781,-0.977,0.183,-0.488
0.420,0.468,0.783,-0.061,0.366,-0.305
0.423,0.473,0.777,0.305,-0.122,0.488
0.421,0.479,0.775,0.244,-0.305,0.305
0.423,0.474,0.779,0.244,-0.305,-0.183
0.418,0.468,0.783,-0.183,0.122,-0.244
0.424,0.481,0.776,0.305,0.244,0.732
0.420,0.477,0.779,-0.305,-0.305,-0.427
0.421,0.476,0.786,-0.122,-0.671,-0.427
0.418,0.475,0.782,0.366,0.427,0.061
0.424,0.478,0.778,-0.916,0.610,-0.488
0.421,0.478,0.779,0.061,-0.305,-0.244
0.421,0.472,0.773,0.549,-0.610,-0.610
0.420,0.468,0.776,-0.488,0.061,-0.122
0.422,0.470,0.779,0.061,-0.061,-0.122
0.417,0.469,0.778,0.305,-0.122,0.122
0.424,0.478,0.782,-0.549,0.183,0.061
0.420,0.477,0.782,-0.061,0.549,0.244
0.425,0.480,0.779,0.732,-0.732,-0.366
0.420,0.472,0.780,0.061,-0.183,-0.488
0.417,0.472,0.780,0.061,0.000,-0.244
0.422,0.476,0.774,-0.366,0.488,-0.061
0.422,0.472,0.774,0.000,0.000,-0.366
0.418,0.469,0.778,-0.122,-0.488,-0.488
0.421,0.476,0.789,-0.488,-0.183,-0.061
0.422,0.474,0.785,-0.488,1.099,-0.122
0.422,0.480,0.775,0.061,0.610,0.244
0.420,0.474,0.771,0.549,0.244,-0.793
0.421,0.471,0.787,-0.549,1.892,-1.648
0.425,0.473,0.779,-0.488,3.784,-1.099
0.423,0.469,0.773,0.488,1.221,-0.366
0.426,0.473,0.771,0.122,0.549,0.122
0.422,0.470,0.774,1.282,-0.610,0.488
0.427,0.477,0.783,-0.488,0.366,0.244
0.428,0.484,0.790,-0.427,1.343,-0.122
0.427,0.481,0.776,0.000,1.282,0.000
0.430,0.483,0.772,0.305,-1.160,-0.061
0.424,0.470,0.776,0.244,-0.671,-0.793
0.424,0.472,0.778,-0.488,0.549,-0.244
0.424,0.462,0.776,0.305,0.122,-0.061
0.427,0.472,0.775,-0.122,0.549,-0.183
0.425,0.474,0.774,0.366,0.427,0.549
0.428,0.478,0.776,-0.244,-0.244,-0.244
0.425,0.479,0.783,0.366,0.000,0.061
0.429,0.478,0.774,0.916,0.122,0.000
0.424,0.471,0.771,0.000,0.183,-0.610
0.426,0.476,0.783,-1.221,0.244,-0.244
0.425,0.468,0.770,0.854,0.061,-0.244
0.425,0.474,0.782,-0.732,-0.244,-0.427
0.426,0.469,0.780,0.183,1.160,-0.122
0.429,0.480,0.774,-0.366,0.732,0.427
0.425,0.479,0.768,0.305,-0.244,-0.244
0.429,0.476,0.772,-0.244,-0.549,-0.427
0.425,0.469,0.785,-0.488,-0.732,-0.916
0.425,0.471,0.787,0.122,-0.061,-0.366
0.427,0.472,0.767,0.916,1.526,0.122
0.427,0.476,0.769,-0.244,0.916,-0.671
0.431,0.478,0.775,-0.549,-0.061,-0.671
0.428,0.472,0.775,0.916,-1.404,-0.671
0.428,0.474,0.785,0.305,0.488,-2.441
0.426,0.477,0.784,-0.977,3.052,-2.258
0.435,0.481,0.775,0.977,3.418,-1.282
0.429,0.467,0.766,0.000,2.136,-1.160
0.434,0.473,0.775,0.549,0.061,-0.366
0.437,0.467,0.766,-0.244,0.610,-1.282
0.425,0.466,0.780,0.854,-1.953,0.183
0.432,0.469,0.783,0.732,1.099,1.099
0.437,0.480,0.772,0.732,-0.427,1.160
0.430,0.477,0.779,0.610,0.000,0.183
0.435,0.479,0.774,-0.183,0.916,-0.122
0.435,0.477,0.769,0.732,-0.732,-0.549
0.430,0.468,0.772,-0.122,-1.038,-1.343
0.427,0.462,0.783,-0.427,-0.671,-0.610
0.432,0.465,0.779,0.305,0.000,0.427
0.429,0.467,0.769,1.038,-0.244,0.122
0.431,0.472,0.765,0.366,0.305,0.244
0.436,0.476,0.775,-0.488,-0.671,0.366

0.427,0.464,0.774,0.977,0.061,-0.305
0.427,0.471,0.771,-0.366,1.160,-0.366
0.426,0.468,0.772,0.183,-0.488,-0.488
0.424,0.462,0.783,0.000,-0.916,-0.366
0.428,0.466,0.778,0.183,-0.061,0.366
0.427,0.472,0.779,-0.061,-0.366,0.122
0.428,0.474,0.785,0.000,-0.671,-0.061
0.427,0.470,0.784,0.305,0.000,0.061
0.424,0.467,0.784,-0.488,0.793,-0.427
0.425,0.467,0.775,0.183,0.549,0.244
0.429,0.471,0.771,-0.488,-0.305,0.610
0.428,0.470,0.767,-0.122,-2.502,-0.244
0.427,0.471,0.780,-0.793,-2.136,0.549
0.428,0.479,0.784,-0.427,-3.540,0.671
0.418,0.466,0.785,1.404,-2.869,-1.160
0.422,0.472,0.789,-1.587,0.427,0.000
0.419,0.463,0.782,0.732,-0.549,0.305
0.424,0.471,0.780,0.854,-2.197,0.549
0.416,0.464,0.766,1.465,-1.709,0.305
0.421,0.469,0.774,-0.610,-1.892,0.244
0.419,0.465,0.788,-0.061,-1.343,0.122
0.416,0.467,0.786,0.366,-1.221,1.099
0.419,0.476,0.789,-0.183,-1.404,2.014
0.420,0.482,0.790,0.061,-1.587,1.465
0.416,0.478,0.771,1.160,-2.441,0.549
0.413,0.476,0.778,-0.244,-2.502,-0.122
0.413,0.468,0.789,-0.244,-2.441,-0.305
0.409,0.459,0.794,1.038,-2.991,0.610
0.410,0.462,0.796,0.549,-0.793,0.671
0.412,0.473,0.786,0.671,0.366,0.366
0.412,0.474,0.775,2.686,-1.892,0.854
0.406,0.474,0.784,0.854,-2.380,0.244
0.407,0.473,0.789,-0.549,-0.122,0.183
0.410,0.477,0.796,-0.305,-0.916,0.122
0.409,0.472,0.799,0.183,-0.427,-0.671
0.407,0.464,0.788,0.183,0.427,-0.305
0.406,0.463,0.786,0.122,-0.549,0.244
0.404,0.466,0.791,0.305,-0.732,0.549
0.411,0.476,0.782,0.244,0.854,0.488
0.409,0.478,0.781,-0.305,-0.793,-0.122
0.405,0.471,0.793,-0.061,-1.099,-0.854
0.405,0.467,0.796,-0.549,0.427,0.061
0.408,0.469,0.794,-0.183,0.610,0.244
0.407,0.468,0.782,0.244,0.183,0.061
0.406,0.469,0.781,-0.061,-0.183,0.366
0.408,0.469,0.785,-0.183,-0.427,0.366
0.407,0.473,0.792,-0.427,-0.244,0.122
0.406,0.473,0.790,0.183,0.000,0.183
0.407,0.475,0.784,0.000,0.183,0.183
0.408,0.472,0.787,-0.244,-0.183,-0.183
0.406,0.470,0.793,0.000,-0.305,-0.366
0.405,0.468,0.791,0.183,0.061,-0.061
0.407,0.469,0.779,0.427,0.427,0.244
0.405,0.469,0.784,0.000,-0.366,0.183
0.406,0.472,0.795,-0.061,-0.610,0.305
0.408,0.477,0.792,0.061,0.549,0.427
0.406,0.474,0.790,0.000,-0.122,0.122
0.406,0.470,0.788,0.366,0.183,-0.122
0.404,0.470,0.782,0.122,0.366,0.244
0.406,0.472,0.782,-0.122,-0.061,0.122
0.405,0.470,0.794,-0.610,-0.183,-0.122
0.404,0.470,0.793,0.305,0.244,0.366
0.407,0.473,0.788,0.122,0.305,0.671
0.406,0.475,0.788,-0.305,0.916,0.244
0.407,0.475,0.789,0.000,0.305,-0.305
0.407,0.473,0.793,0.427,-0.183,-0.244
0.405,0.473,0.784,0.549,-0.549,-0.061
0.404,0.472,0.788,-0.061,0.000,-0.061
0.407,0.472,0.785,0.977,-0.366,-0.183
0.402,0.465,0.786,0.183,-0.671,0.000
0.407,0.474,0.798,-0.488,0.244,0.122
0.407,0.474,0.792,0.671,0.427,0.305
0.404,0.475,0.787,0.305,0.183,-0.183
0.405,0.476,0.784,-0.244,0.793,0.061
0.406,0.473,0.777,0.427,0.061,-0.305
0.405,0.469,0.792,-0.061,-1.404,-0.793
0.405,0.469,0.797,0.122,0.000,-0.427
0.405,0.470,0.790,0.488,0.244,0.061
0.406,0.472,0.788,0.244,-0.183,-0.122
0.405,0.470,0.782,0.793,-0.305,0.061
0.405,0.476,0.793,0.061,-0.366,-0.183
0.406,0.476,0.794,0.000,0.671,-0.610
0.402,0.467,0.785,1.099,0.916,-0.977
0.409,0.477,0.792,-0.732,0.671,-0.793
0.403,0.465,0.791,-0.183,1.282,-1.343
0.411,0.469,0.784,0.854,1.831,-1.526
0.406,0.466,0.786,-1.648,2.014,-1.221
0.415,0.468,0.788,-0.061,1.892,-0.977
0.407,0.461,0.786,-0.366,0.671,0.244
0.412,0.472,0.793,0.549,0.488,-0.610
0.409,0.471,0.783,-1.099,1.892,0.061
0.413,0.470,0.781,0.977,0.366,-0.305
0.411,0.471,0.785,-0.916,0.244,-0.366
0.411,0.470,0.785,0.122,0.793,-0.122
0.415,0.472,0.785,-0.244,-0.183,-0.061
0.412,0.474,0.797,-0.366,0.183,-0.549
0.413,0.473,0.792,-0.305,0.977,-0.122
0.417,0.477,0.780,0.610,0.732,-0.854
0.413,0.474,0.782,-0.427,-0.061,-1.343
0.410,0.469,0.781,0.366,0.122,-1.160
0.415,0.461,0.786,-0.305,0.610,-1.038
0.415,0.462,0.794,-0.549,0.366,-1.587
0.412,0.467,0.782,1.587,0.916,-1.160
0.415,0.469,0.780,0.488,0.671,-0.244
0.418,0.474,0.789,-0.549,0.610,-0.854
0.419,0.477,0.793,0.183,-0.183,-0.977
0.411,0.476,0.790,1.648,-1.404,-1.160
0.422,0.463,0.781,5.066,-5.127,-0.183
0.409,0.453,0.782,4.517,-5.737,-1.221
0.407,0.460,0.791,1.465,-3.845,-0.305
0.411,0.456,0.788,2.380,-2.380,0.732
0.410,0.466,0.800,-1.282,-0.122,-0.488
0.409,0.463,0.801,2.075,-1.343,-0.061
0.408,0.466,0.785,6.104,-5.554,0.427
0.406,0.463,0.794,3.723,-4.639,-0.671
0.402,0.458,0.796,2.808,-4.700,-0.610
0.404,0.461,0.795,4.517,-4.761,-0.549
0.407,0.466,0.787,1.465,-7.690,-2.686
0.400,0.458,0.802,3.723,-9.155,-5.066
0.386,0.432,0.810,0.061,-8.972,-3.418
0.382,0.437,0.831,-1.343,-2.991,-1.587
0.390,0.450,0.814,1.099,-2.075,0.305
0.404,0.465,0.791,-0.549,-2.747,-2.747
0.419,0.500,0.779,-6.653,-4.700,-10.986
0.380,0.452,0.796,-10.925,-9.338,-14.832

0.161,0.576,0.390,124.573,14.343,-52.368
0.884,0.034,1.516,185.913,115.356,-105.469
0.448,0.317,0.701,-19.653,3.174,1.221
0.470,0.327,0.842,-5.127,-23.437,20.935
0.459,0.289,0.930,-27.649,-13.916,10.437
0.445,0.298,0.836,1.526,13.794,5.737
0.390,0.383,0.819,-20.325,-12.512,2.441
0.575,0.245,0.882,33.508,-38.391,29.175
0.234,0.281,0.857,74.036,-66.772,34.546
0.494,0.273,0.771,99.365,-42.847,0.610
0.385,0.282,1.073,-10.681,-35.156,-18.860
0.345,0.300,0.919,47.302,12.573,18.982
0.525,0.217,0.677,16.541,4.150,16.479
0.281,0.175,1.031,15.320,-9.644,-11.047
0.361,0.236,0.863,22.461,-2.502,-29.785
0.399,0.187,0.865,0.977,-10.559,-15.991
0.405,0.233,0.945,-17.944,12.085,-19.958
0.327,0.207,0.874,3.296,1.587,-22.766
0.401,0.166,1.001,-0.549,-1.343,1.953
0.398,0.219,0.888,10.620,17.456,-1.648
0.416,0.223,0.921,3.723,13.367,-9.094
0.395,0.175,0.918,9.949,-3.601,-9.094
0.371,0.152,0.924,9.949,-5.310,-5.310
0.405,0.176,0.914,9.399,0.488,-5.432
0.388,0.171,0.900,2.563,2.930,-4.944
0.380,0.143,0.908,5.798,-0.061,-3.052
0.404,0.170,0.904,9.766,-2.258,-1.892
0.397,0.172,0.893,7.385,-2.014,-3.601
0.384,0.151,0.940,0.244,-6.531,-5.066
0.383,0.135,0.918,5.798,-3.174,0.366
0.388,0.156,0.916,5.310,0.427,3.540
0.400,0.167,0.908,3.235,1.648,0.366
0.391,0.151,0.908,-2.991,0.549,-2.258
0.383,0.150,0.924,-5.249,2.197,-1.831
0.390,0.135,0.923,1.770,2.014,1.404
0.400,0.158,0.920,4.517,-2.747,0.854
0.394,0.164,0.911,1.648,-2.075,-2.014
0.387,0.154,0.918,-0.427,-0.244,-1.709
0.387,0.143,0.923,3.113,-2.808,-0.977
0.392,0.143,0.919,3.479,-2.869,0.488
0.396,0.153,0.927,0.488,-0.488,-1.526
0.378,0.130,0.918,0.305,-1.465,-1.038
0.383,0.146,0.913,1.953,-1.770,0.671
0.390,0.154,0.908,-0.916,-0.488,0.061
0.394,0.156,0.924,0.427,-1.160,-2.747
0.386,0.141,0.938,1.343,-1.953,-3.235
0.378,0.146,0.925,3.479,-1.099,-1.038
0.392,0.153,0.923,0.000,2.014,-0.549
0.385,0.134,0.915,2.075,1.648,-1.648
0.385,0.132,0.921,1.770,1.526,-0.488
0.376,0.128,0.910,4.028,-0.488,-0.183
0.384,0.134,0.907,1.221,-2.625,1.343
0.393,0.148,0.925,-0.549,-0.305,0.122
0.387,0.133,0.942,1.343,3.540,0.000
0.387,0.143,0.920,8.362,2.380,-2.808
0.398,0.154,0.925,4.883,0.366,-3.479
0.371,0.111,0.891,2.502,-0.732,-4.150
0.384,0.124,0.923,-5.737,3.723,2.075
0.407,0.141,0.934,1.038,2.686,2.136
0.392,0.125,0.916,0.427,1.648,-3.052
0.381,0.109,0.925,1.648,0.488,-4.333
0.379,0.112,0.905,7.202,1.953,-0.610
0.397,0.130,0.912,8.484,0.183,1.343
0.414,0.134,0.932,4.578,1.953,-1.831
0.390,0.115,0.930,1.892,5.066,-1.770
0.401,0.125,0.934,5.127,4.150,-1.038
0.402,0.121,0.924,7.263,5.615,-2.625
0.400,0.110,0.906,2.075,0.000,-1.953
0.404,0.109,0.923,2.502,-0.549,-0.305
0.406,0.107,0.921,2.380,0.122,-1.343
0.398,0.095,0.918,0.366,-1.953,-0.854
0.396,0.111,0.919,-0.305,-1.099,1.831
0.406,0.114,0.921,-1.892,1.770,1.465
0.408,0.113,0.933,2.747,-1.404,-1.465
0.398,0.110,0.912,2.991,-0.671,-2.930
0.392,0.108,0.916,-0.305,-1.587,-0.671
0.405,0.107,0.926,-1.404,-2.625,0.366
0.403,0.104,0.920,-0.244,-0.610,-1.343
0.393,0.104,0.914,-0.122,-0.549,-3.174
0.393,0.101,0.914,0.427,-1.587,-0.305
0.396,0.101,0.919,0.000,-1.221,0.732
0.398,0.102,0.921,-1.038,-1.343,-0.427
0.394,0.106,0.924,-2.197,-1.099,-0.366
0.398,0.105,0.921,-0.183,-2.258,0.427
0.397,0.107,0.923,0.671,-0.793,-0.549
0.395,0.114,0.916,1.526,-2.319,-0.916
0.387,0.104,0.915,-1.160,-2.380,-0.854
0.390,0.100,0.928,-1.343,0.305,-0.244
0.396,0.102,0.932,1.282,-0.183,0.977
0.393,0.108,0.922,2.136,-0.488,-0.244
0.392,0.111,0.918,-0.061,0.793,0.061
0.393,0.108,0.918,0.916,0.732,0.244
0.393,0.104,0.921,2.380,-0.305,-0.916
0.385,0.097,0.920,1.648,-0.305,0.000
0.393,0.103,0.927,0.122,0.610,1.709
0.397,0.100,0.925,1.465,2.014,0.366
0.393,0.099,0.919,5.127,3.052,-1.282
0.392,0.099,0.917,10.559,3.479,-1.770
0.389,0.095,0.913,6.226,1.282,-1.343
0.410,0.100,0.947,1.343,0.244,0.671
0.404,0.099,0.931,1.282,1.526,-0.916
0.395,0.095,0.923,-0.183,0.916,-1.099
0.395,0.089,0.911,-0.366,1.282,0.183
0.399,0.082,0.918,-1.038,0.732,0.549
0.400,0.081,0.921,1.343,0.122,-0.427
0.394,0.087,0.916,-0.244,-1.038,-0.916
0.396,0.089,0.924,-0.366,-0.732,0.732
0.402,0.092,0.932,-1.953,-0.122,0.916
0.402,0.100,0.936,-0.061,-3.906,-1.526
0.397,0.096,0.932,1.831,-7.202,-4.944
0.384,0.095,0.914,2.686,-10.986,-7.568
0.382,0.088,0.917,-0.793,-6.042,-4.150
0.382,0.080,0.932,-0.061,0.977,-0.610
0.390,0.089,0.929,0.488,2.441,1.343
0.389,0.092,0.924,-1.831,1.465,-0.183
0.388,0.086,0.928,0.977,2.380,-1.099
0.388,0.086,0.928,-0.427,-0.671,-0.366
0.393,0.089,0.927,1.831,1.526,-0.793
0.385,0.084,0.926,-0.061,2.014,-0.732
0.386,0.083,0.923,0.000,1.648,1.343
0.389,0.081,0.921,0.061,1.953,1.770
0.394,0.079,0.929,0.671,-0.549,0.854
0.392,0.091,0.918,0.427,-1.282,-0.488
0.387,0.088,0.922,-2.197,-0.671,-0.183
0.392,0.087,0.929,-1.038,-0.854,1.160

0.383,0.088,0.934,0.488,-2.075,0.000
0.377,0.080,0.922,0.793,-0.122,-0.427
0.379,0.084,0.924,-1.038,0.488,0.732
0.387,0.094,0.931,0.122,-1.038,1.160
0.385,0.089,0.935,-1.099,-0.793,-0.732
0.376,0.079,0.934,0.061,-1.404,-0.977
0.376,0.085,0.938,-0.549,-0.122,1.038
0.386,0.088,0.932,0.488,2.136,2.319
0.379,0.092,0.913,-0.305,1.526,0.244
0.379,0.086,0.925,-0.183,0.854,0.305
0.385,0.088,0.928,-0.549,-1.404,0.671
0.386,0.091,0.944,-1.099,-3.296,-0.977
0.377,0.087,0.934,1.038,-0.977,-1.282
0.376,0.090,0.932,-0.854,1.099,0.427
0.382,0.090,0.932,-0.183,0.183,0.488
0.380,0.088,0.922,0.793,-1.099,-0.671
0.378,0.086,0.921,-0.732,-0.366,-0.427
0.374,0.084,0.928,0.000,0.122,0.427
0.382,0.091,0.934,-0.122,-1.770,-0.183
0.381,0.092,0.938,-0.122,-0.122,-0.671
0.377,0.091,0.937,-0.061,0.488,0.183
0.378,0.096,0.926,-0.244,-1.099,0.305
0.380,0.090,0.933,-0.366,-0.854,-1.221
0.375,0.082,0.928,0.061,0.122,-1.099
0.374,0.084,0.922,0.366,0.183,-0.610
0.377,0.085,0.932,1.038,-0.916,-0.122
0.379,0.086,0.932,1.221,-0.977,-0.244
0.374,0.087,0.931,1.099,-0.427,-0.549
0.376,0.089,0.936,0.183,-0.366,0.366
0.377,0.089,0.934,0.183,-0.061,1.038
0.378,0.089,0.937,1.038,0.122,0.427
0.377,0.091,0.933,0.671,0.000,-0.488
0.378,0.091,0.931,0.366,0.671,-0.793
0.374,0.081,0.937,0.488,-0.122,-1.099
0.376,0.087,0.936,0.854,-0.488,-0.366
0.378,0.090,0.925,0.427,1.221,0.183
0.378,0.088,0.933,-0.610,0.305,-0.366
0.380,0.090,0.931,-0.427,-0.122,-0.366
0.372,0.085,0.930,-0.732,-0.305,-0.610
0.374,0.083,0.933,0.000,-1.099,0.000
0.374,0.088,0.918,-0.061,-0.610,0.000
0.381,0.085,0.934,0.183,0.061,-0.366
0.370,0.073,0.926,1.465,0.061,-1.099
0.374,0.081,0.948,1.160,-0.793,0.427
0.381,0.088,0.941,2.686,-0.732,0.305
0.376,0.091,0.929,-1.038,0.610,0.122
0.373,0.093,0.930,0.977,0.549,0.366
0.385,0.092,0.937,-0.793,0.610,-0.671
0.371,0.078,0.935,1.587,-0.427,-2.197
0.375,0.079,0.935,1.892,0.183,-0.366
0.371,0.075,0.920,-1.343,0.610,0.977
0.377,0.083,0.932,0.122,-0.916,0.549
0.376,0.088,0.936,-0.427,-0.488,0.061
0.373,0.089,0.937,0.610,0.488,0.793
0.384,0.094,0.937,-0.122,0.366,0.610
0.379,0.095,0.934,0.122,0.488,-0.854
0.374,0.084,0.926,0.854,0.183,-1.160
0.373,0.083,0.933,-1.709,-0.122,-0.183
0.376,0.073,0.935,-0.549,0.061,-0.305
0.374,0.075,0.929,0.977,-0.061,-0.305
0.375,0.084,0.922,0.366,0.183,0.244
0.377,0.087,0.932,-0.244,-0.061,0.488
0.380,0.088,0.940,-0.488,-0.061,0.305
0.375,0.087,0.943,-1.343,-0.366,0.183
0.378,0.086,0.935,0.488,0.122,-0.305
0.374,0.083,0.931,0.549,0.793,-0.977
0.376,0.085,0.924,1.038,-0.366,-0.183
0.374,0.082,0.919,0.610,-0.427,-0.427
0.374,0.078,0.935,-0.427,0.549,0.122
0.376,0.081,0.941,-0.488,-1.404,0.549
0.376,0.091,0.937,0.305,-0.244,0.061
0.378,0.094,0.935,0.549,0.549,0.366
0.376,0.089,0.927,1.099,0.610,-0.488
0.373,0.085,0.933,0.549,-0.671,-0.305
0.374,0.078,0.937,-0.427,-0.549,0.061
0.377,0.088,0.931,-0.549,0.000,-0.122
0.375,0.083,0.931,0.610,0.183,-0.916
0.368,0.074,0.929,-0.366,0.366,0.366
0.379,0.082,0.943,0.488,0.732,1.282
0.378,0.090,0.930,0.977,-0.488,0.000
0.375,0.088,0.934,0.854,-0.183,-0.671
0.374,0.087,0.930,0.183,0.549,0.061
0.377,0.085,0.930,0.366,0.488,-0.061
0.372,0.082,0.928,0.244,0.122,-0.244
0.381,0.086,0.938,-0.732,-0.061,0.122
0.377,0.081,0.937,0.000,1.038,-0.732
0.373,0.085,0.928,0.854,-0.122,-0.488
0.377,0.085,0.927,0.488,0.854,0.183
0.377,0.082,0.936,-1.099,1.465,0.366
0.377,0.080,0.936,1.038,2.014,0.305
0.374,0.083,0.927,0.916,-0.854,-0.488
0.380,0.082,0.938,-1.099,-0.488,0.488
0.373,0.079,0.928,1.465,0.732,0.610
0.384,0.083,0.935,0.977,-0.305,0.549
0.376,0.088,0.930,-0.366,0.854,-0.183
0.383,0.091,0.947,-0.610,-0.366,0.122
0.379,0.090,0.928,0.671,0.732,-0.427
0.378,0.088,0.924,0.305,0.732,-0.305
0.379,0.081,0.930,0.061,0.366,-0.977
0.378,0.074,0.941,-0.305,0.549,-1.160
0.374,0.072,0.923,0.854,-0.061,-0.732
0.379,0.079,0.926,0.854,0.916,0.122
0.373,0.073,0.929,1.099,1.099,0.732
0.383,0.085,0.936,0.549,0.916,1.160
0.382,0.087,0.930,-0.122,0.183,0.244
0.386,0.093,0.932,-0.732,-0.916,-0.427
0.379,0.077,0.940,-0.366,0.793,-1.221
0.377,0.082,0.932,0.305,-0.122,0.305
0.379,0.078,0.928,0.244,-0.061,0.305
0.383,0.081,0.930,0.366,0.183,-0.366
0.375,0.078,0.927,-1.099,0.793,0.183
0.379,0.086,0.929,0.061,-1.953,0.366
0.385,0.087,0.932,0.305,-0.488,-0.061
0.375,0.075,0.936,-0.732,0.671,-0.549
0.379,0.083,0.935,-0.549,0.305,1.099
0.381,0.085,0.932,0.000,1.099,0.244
0.381,0.087,0.936,0.122,-0.549,-0.671
0.375,0.079,0.923,-0.549,0.549,-0.977
0.379,0.080,0.934,-1.099,0.183,0.549
0.383,0.089,0.922,1.343,0.610,0.793
0.381,0.089,0.933,-1.404,0.610,-0.305
0.383,0.090,0.928,-0.427,0.488,-0.427
0.379,0.086,0.923,0.122,0.305,-0.793
0.379,0.078,0.935,-0.977,-0.305,-1.160
0.379,0.076,0.940,-0.793,0.610,0.244

0.284,0.069,0.940,29.480,1.587,-7.507
0.301,0.117,0.860,53.955,-7.629,-1.587
0.224,0.075,0.883,142.883,-5.127,-13.916
0.356,-0.332,1.520,90.332,-35.095,-13.977
0.182,-0.062,0.840,17.883,-11.047,-6.470
0.309,-0.127,1.007,8.545,7.629,-21.423
0.286,-0.080,0.958,1.892,9.644,-5.249
0.268,-0.083,0.981,1.892,0.427,1.282
0.269,-0.124,0.974,2.136,4.150,-1.404
0.260,-0.113,0.971,7.324,2.686,4.822
0.273,-0.110,1.005,9.094,8.179,8.850
0.294,-0.101,0.945,15.198,22.034,4.028
0.289,-0.123,0.952,15.503,7.324,-0.183
0.293,-0.134,0.938,10.071,6.165,0.000
0.299,-0.134,0.921,5.859,-1.892,3.235
0.293,-0.112,0.974,-2.502,-2.380,2.075
0.288,-0.130,0.960,-1.526,2.014,-4.822
0.284,-0.134,0.947,-0.488,0.305,-3.357
0.292,-0.122,0.969,-1.648,-1.953,-1.404
0.300,-0.130,0.965,-0.061,1.404,-4.822
0.289,-0.138,0.950,1.648,3.723,-9.338
0.274,-0.137,0.956,-0.549,0.610,-5.371
0.285,-0.134,0.967,1.038,-0.427,0.671
0.293,-0.131,0.959,2.747,2.441,-0.977
0.293,-0.135,0.957,1.648,0.916,-0.854
0.297,-0.138,0.961,3.052,1.892,-3.113
0.282,-0.142,0.949,1.587,1.404,-1.099
0.297,-0.133,0.959,0.793,1.526,-0.366
0.286,-0.148,0.947,0.427,0.366,-1.038
0.296,-0.135,0.958,-0.244,-1.343,1.282
0.297,-0.133,0.962,1.526,1.770,-2.563
0.288,-0.138,0.958,1.770,1.404,-2.197
0.291,-0.148,0.950,1.038,0.244,-0.549
0.291,-0.144,0.955,0.977,-0.854,2.014
0.302,-0.138,0.963,1.343,0.305,2.319
0.299,-0.142,0.956,2.441,2.197,-1.953
0.293,-0.146,0.950,3.113,1.953,-2.563
0.296,-0.143,0.954,1.770,1.160,-0.977
0.283,-0.152,0.942,-0.244,1.221,-0.183
0.303,-0.144,0.958,-0.366,-1.465,2.625
0.296,-0.137,0.956,0.122,-0.854,0.244
0.301,-0.149,0.958,0.244,0.244,-1.892
0.300,-0.157,0.949,1.465,2.197,-2.808
0.289,-0.141,0.948,0.793,0.793,-1.709
0.294,-0.148,0.953,-1.160,-0.732,-0.061
0.294,-0.141,0.951,-1.343,-1.465,1.038
0.298,-0.149,0.955,-3.113,-1.343,0.183
0.294,-0.149,0.961,-1.221,-0.305,0.366
0.289,-0.141,0.953,0.916,0.122,2.319
0.298,-0.140,0.955,0.671,0.671,2.808
0.299,-0.141,0.950,-0.061,-0.061,0.122
0.295,-0.144,0.954,-0.671,-0.122,0.000
0.292,-0.144,0.958,1.160,0.122,0.549
0.299,-0.143,0.954,1.404,0.671,0.488
0.297,-0.145,0.951,-0.244,0.122,-0.793
0.295,-0.145,0.955,-0.549,-0.671,0.305
0.298,-0.140,0.958,0.854,0.610,-0.977
0.288,-0.139,0.948,-1.038,-0.122,-0.977
0.298,-0.147,0.958,-1.160,-1.099,1.221
0.296,-0.140,0.960,0.977,0.793,-0.671
0.293,-0.145,0.952,2.075,1.892,-0.854
0.297,-0.148,0.947,0.610,0.488,0.183
0.289,-0.136,0.953,-1.526,-1.526,1.343
0.306,-0.150,0.961,-1.831,-1.587,1.404
0.294,-0.140,0.954,0.732,0.732,-0.488
0.293,-0.144,0.954,0.122,0.305,0.366
0.300,-0.139,0.959,1.282,0.488,0.427
0.295,-0.146,0.953,1.831,1.099,-1.343
0.298,-0.144,0.957,2.014,1.404,-0.916
0.292,-0.156,0.942,1.953,2.930,-3.357
0.295,-0.146,0.951,-0.671,-0.671,1.099
0.306,-0.141,0.956,-1.587,-1.770,0.488
0.293,-0.144,0.951,-1.587,-0.916,-1.404
0.296,-0.150,0.960,-1.160,-0.732,0.183
0.297,-0.142,0.958,0.854,0.732,0.305
0.297,-0.144,0.953,1.587,1.343,0.183
0.300,-0.145,0.948,0.916,0.549,-0.244
0.298,-0.145,0.949,-0.488,-0.549,-0.549
0.294,-0.147,0.955,-0.854,-0.793,-0.305
0.298,-0.142,0.959,0.183,0.671,-0.916
0.293,-0.150,0.949,0.610,0.854,-0.793
0.298,-0.146,0.950,-0.488,-0.854,0.671
0.299,-0.142,0.956,-0.488,-0.549,-0.549
0.297,-0.143,0.958,0.610,0.610,-1.404
0.291,-0.146,0.955,0.854,1.160,-0.793
0.296,-0.149,0.950,1.343,0.671,1.099
0.299,-0.147,0.952,-0.061,-0.183,1.038
0.300,-0.146,0.953,-0.305,0.000,-0.061
